ID,NM_UF,NM_MUNICIP,CD_GEOCODM_SUS,LONG,LAT
2061,TOCANTINS,CAMPOS LINDOS,170384,-46.8019743467067,-7.97168139413731
2063,TOCANTINS,CARIRI DO TOCANTINS,170386,-49.1710407289889,-11.8889974638744
2064,TOCANTINS,CARMOLÂNDIA,170388,-48.3959599306274,-7.03147877786106
2065,TOCANTINS,CARRASCO BONITO,170389,-48.0306334265692,-5.32266135485805
2069,TOCANTINS,CASEARA,170390,-49.9486922677787,-9.26740621890348
2071,TOCANTINS,CENTENÁRIO,170410,-47.3383985145873,-8.9584636390938
2072,TOCANTINS,CHAPADA DE AREIA,170460,-49.1831078580314,-10.1419885833334
2073,TOCANTINS,CHAPADA DA NATIVIDADE,170510,-47.7539048918565,-11.6242678313621
2074,TOCANTINS,COLINAS DO TOCANTINS,170550,-48.4815945437489,-8.05462467549995
2075,TOCANTINS,COMBINADO,170555,-46.5520723402661,-12.8186076720311
2076,TOCANTINS,CONCEIÇÃO DO TOCANTINS,170560,-47.292868810807,-12.2172777669654
2077,TOCANTINS,COUTO MAGALHÃES,170600,-49.176571570853,-8.35511836963524
2080,TOCANTINS,CRISTALÂNDIA,170610,-49.1863002912612,-10.5907246371177
2081,TOCANTINS,CRIXÁS DO TOCANTINS,170625,-48.9155138256477,-11.1042742936043
2082,TOCANTINS,DARCINÓPOLIS,170650,-47.7521611102799,-6.71235100148176
2084,TOCANTINS,DIANÓPOLIS,170700,-46.8204090669435,-11.625231878065
2085,TOCANTINS,DIVINÓPOLIS DO TOCANTINS,170710,-49.2054131873503,-9.79530114022946
2087,TOCANTINS,DOIS IRMÃOS DO TOCANTINS,170720,-49.0673386442723,-9.26129670979711
2088,TOCANTINS,DUERÉ,170730,-49.2658759161628,-11.3412854167798
2089,TOCANTINS,ESPERANTINA,170740,-48.5441476004124,-5.36660805940451
2092,TOCANTINS,FÁTIMA,170755,-48.8989826586808,-10.7525087280848
2093,TOCANTINS,FIGUEIRÓPOLIS,170765,-49.1738467307434,-12.1367799832225
2094,TOCANTINS,FILADÉLFIA,170770,-47.484964141532,-7.3376119059308
2096,TOCANTINS,FORMOSO DO ARAGUAIA,170820,-49.5268603629125,-11.8051419686495
2111,TOCANTINS,FORTALEZA DO TABOCÃO,170825,-48.5174264210488,-9.05896530114982
2112,TOCANTINS,GOIANORTE,170830,-48.9368901923611,-8.77052080482939
2113,TOCANTINS,GOIATINS,170900,-47.3154354891583,-7.7091723901957
2124,TOCANTINS,GUARAÍ,170930,-48.5086406064702,-8.83616565750443
2128,TOCANTINS,GURUPI,170950,-49.0714774689303,-11.72977232286
2131,TOCANTINS,IPUEIRAS,170980,-48.4519262288947,-11.2462886215917
2133,TOCANTINS,ITACAJÁ,171050,-47.768112402678,-8.39098055231856
2142,TOCANTINS,ITAGUATINS,171070,-47.4799359489833,-5.77538508840222
2144,TOCANTINS,ITAPIRATINS,171090,-48.1111996094691,-8.38432959344297
2145,TOCANTINS,ITAPORÃ DO TOCANTINS,171110,-48.6932637032248,-8.56882861156054
2146,TOCANTINS,JAÚ DO TOCANTINS,171150,-48.5946082927248,-12.6529263692706
2149,TOCANTINS,JUARINA,171180,-49.0986431854272,-8.11742396760678
2150,TOCANTINS,LAGOA DA CONFUSÃO,171190,-49.620085339146,-10.7886955575897
2162,TOCANTINS,LAGOA DO TOCANTINS,171195,-47.5614466302738,-10.2968866969998
2163,TOCANTINS,LAJEADO,171200,-48.3585039506901,-9.74468243573559
2164,TOCANTINS,LAVANDEIRA,171215,-46.5066757157435,-12.7916587876518
2165,TOCANTINS,LIZARDA,171240,-46.6751654558461,-9.59457028780967
2167,TOCANTINS,LUZINÓPOLIS,171245,-47.856828041414,-6.19398966023577
2168,TOCANTINS,MARIANÓPOLIS DO TOCANTINS,171250,-49.6510339944378,-9.79888035935058
2170,TOCANTINS,MATEIROS,171270,-46.412465743092,-10.5444288460778
2171,TOCANTINS,MAURILÂNDIA DO TOCANTINS,171280,-47.5048799601751,-5.95256642121045
2173,TOCANTINS,MIRACEMA DO TOCANTINS,171320,-48.3879913115193,-9.56834607764652
2176,TOCANTINS,MIRANORTE,171330,-48.5926319369139,-9.51740473109312
2177,TOCANTINS,MONTE DO CARMO,171360,-48.1104200299112,-10.7635421946238
2179,TOCANTINS,MONTE SANTO DO TOCANTINS,171370,-48.9908906033935,-10.005591431794
2181,TOCANTINS,PALMEIRAS DO TOCANTINS,171380,-47.5586835262825,-6.61186233456171
2182,TOCANTINS,MURICILÂNDIA,171395,-48.6067452770067,-7.13851928516033
2183,TOCANTINS,NATIVIDADE,171420,-47.7272575338232,-11.7053573825042
2185,TOCANTINS,NAZARÉ,171430,-47.6669771825263,-6.37255796928561
2190,TOCANTINS,NOVA OLINDA,171488,-48.4248067900164,-7.6333149106925
2193,TOCANTINS,NOVA ROSALÂNDIA,171500,-48.9061807245023,-10.5668711393323
2196,TOCANTINS,NOVO ACORDO,171510,-47.6681483922167,-9.96848646570169
2198,TOCANTINS,NOVO ALEGRE,171515,-46.5772973536675,-12.9099386744081
2199,TOCANTINS,NOVO JARDIM,171525,-46.6307872958899,-11.815875050149
2200,TOCANTINS,OLIVEIRA DE FÁTIMA,171550,-48.9074015689032,-10.7083627090618
2201,TOCANTINS,PALMEIRANTE,171570,-47.9342497089842,-7.85756137614505
2202,TOCANTINS,PALMEIRÓPOLIS,171575,-48.4134139552316,-13.0398884336692
2203,TOCANTINS,PARAÍSO DO TOCANTINS,171610,-48.8866300840169,-10.1712207549999
2205,TOCANTINS,PARANÃ,171620,-47.8840837284426,-12.6204814887183
2208,TOCANTINS,PAU D'ARCO,171630,-49.3633064810091,-7.53999835569997
2210,TOCANTINS,PEDRO AFONSO,171650,-48.1775561127387,-8.96444959242294
2212,TOCANTINS,PEIXE,171660,-48.537810626336,-12.029773830853
2216,TOCANTINS,PEQUIZEIRO,171665,-48.9351798669158,-8.59334065444845
2217,TOCANTINS,COLMÉIA,171670,-48.7570665856948,-8.72937180681859
2220,TOCANTINS,PINDORAMA DO TOCANTINS,171700,-47.5756877172877,-11.1382025846808
2221,TOCANTINS,PIRAQUÊ,171720,-48.2937073910932,-6.76977703340735
2222,TOCANTINS,PIUM,171750,-49.1666580115747,-10.4409311179305
2227,TOCANTINS,PONTE ALTA DO BOM JESUS,171780,-46.4695867923952,-12.0878129084344
2228,TOCANTINS,PONTE ALTA DO TOCANTINS,171790,-47.5411803583019,-10.7406728486815
2229,TOCANTINS,PORTO ALEGRE DO TOCANTINS,171800,-47.0474256004295,-11.6072590990885
2230,TOCANTINS,PORTO NACIONAL,171820,-48.4121534584309,-10.708569917
2235,TOCANTINS,PRAIA NORTE,171830,-47.8147317333423,-5.39671287737827
2242,TOCANTINS,PRESIDENTE KENNEDY,171840,-48.504330670109,-8.52996082761918
2243,TOCANTINS,PUGMIL,171845,-48.8942204487831,-10.4243071562468
2244,TOCANTINS,RECURSOLÂNDIA,171850,-47.2380411950208,-8.73536045388012
2245,TOCANTINS,RIACHINHO,171855,-48.141045502038,-6.44221138769741
2250,TOCANTINS,RIO DA CONCEIÇÃO,171865,-46.8803997045722,-11.404940023899
2251,TOCANTINS,RIO DOS BOIS,171870,-48.5330479716014,-9.3437422386879
2252,TOCANTINS,RIO SONO,171875,-47.8999416391395,-9.34778933411611
2256,TOCANTINS,SAMPAIO,171880,-47.8757924571994,-5.3492956164967
2258,TOCANTINS,SANDOLÂNDIA,171884,-49.9333881543012,-12.5416001674833
2260,TOCANTINS,SANTA FÉ DO ARAGUAIA,171886,-48.6939418034376,-7.1499363850312
2265,TOCANTINS,SANTA MARIA DO TOCANTINS,171888,-47.7452704192246,-8.77497644926651
2266,TOCANTINS,SANTA RITA DO TOCANTINS,171889,-48.909294007359,-10.8664553694029
2268,TOCANTINS,SANTA ROSA DO TOCANTINS,171890,-48.1199542217524,-11.4514039985494
2271,TOCANTINS,SANTA TEREZA DO TOCANTINS,171900,-47.8062883215081,-10.2823615278187
2272,TOCANTINS,SANTA TEREZINHA DO TOCANTINS,172000,-47.6842853630081,-6.43699761844425
2273,TOCANTINS,SÃO BENTO DO TOCANTINS,172010,-47.9193922870534,-6.04499925719239
2274,TOCANTINS,SÃO FÉLIX DO TOCANTINS,172015,-46.6549808310123,-10.1732858539628
2275,TOCANTINS,SÃO MIGUEL DO TOCANTINS,172020,-47.5730023393731,-5.55381952879429
2282,TOCANTINS,SÃO SALVADOR DO TOCANTINS,172025,-48.2320849916811,-12.7474334144954
2284,TOCANTINS,SÃO SEBASTIÃO DO TOCANTINS,172030,-48.2038341490288,-5.25896145373507
2285,TOCANTINS,SÃO VALÉRIO,172049,-48.2329484333802,-11.9730674594797
2289,TOCANTINS,SILVANÓPOLIS,172065,-48.1798241355321,-11.1498613085628
2290,TOCANTINS,SÍTIO NOVO DO TOCANTINS,172080,-47.6374226504604,-5.60472685665309
2298,TOCANTINS,SUCUPIRA,172085,-48.9111262826871,-11.98622151086
2299,TOCANTINS,TAGUATINGA,172090,-46.4387317008831,-12.3961417386813
2301,TOCANTINS,TAIPAS DO TOCANTINS,172093,-46.9845717959323,-12.1928372090542
2302,TOCANTINS,TALISMÃ,172097,-49.0911184339334,-12.7875384068603
2304,TOCANTINS,PALMAS,172100,-48.3510437082462,-10.1632533267928
2307,TOCANTINS,TOCANTÍNIA,172110,-48.3758796714267,-9.55814773400572
2346,TOCANTINS,TOCANTINÓPOLIS,172120,-47.4274129286927,-6.32563437602796
2354,TOCANTINS,TUPIRAMA,172125,-48.2066848030641,-8.98056954941714
2355,TOCANTINS,TUPIRATINS,172130,-48.1229957408688,-8.39552999695801
2356,TOCANTINS,WANDERLÂNDIA,172208,-47.9562677260283,-6.8501255166885
2360,TOCANTINS,XAMBIOÁ,172210,-48.531601072817,-6.41188502017984
2364,MARANHÃO,AÇAILÂNDIA,210005,-47.5066645931119,-4.95137700016248
2376,MARANHÃO,AFONSO CUNHA,210010,-43.3208690039685,-4.13501547687008
2380,MARANHÃO,ÁGUA DOCE DO MARANHÃO,210015,-42.1155512017213,-2.84027827913681
2384,MARANHÃO,ALCÂNTARA,210020,-44.4170125372846,-2.40327652507917
2414,MARANHÃO,ALDEIAS ALTAS,210030,-43.4687348529398,-4.63077949515206
2417,MARANHÃO,ALTAMIRA DO MARANHÃO,210040,-45.4646758311604,-4.16226926685315
2429,MARANHÃO,ALTO ALEGRE DO MARANHÃO,210043,-44.4482474945232,-4.207227
2431,MARANHÃO,ALTO ALEGRE DO PINDARÉ,210047,-45.8420796161705,-3.66517037445328
2450,MARANHÃO,ALTO PARNAÍBA,210050,-45.9273440133384,-9.10836593219112
2452,MARANHÃO,AMAPÁ DO MARANHÃO,210055,-46.0091799003875,-1.68092149512179
2455,MARANHÃO,AMARANTE DO MARANHÃO,210060,-46.7506375454972,-5.55766200018214
2484,MARANHÃO,ANAJATUBA,210070,-44.6206700277629,-3.25755484212724
2494,MARANHÃO,ANAPURUS,210080,-43.1057925096893,-3.66703466234686
2497,MARANHÃO,APICUM-AÇU,210083,-45.0766520734486,-1.53059157775486
2502,MARANHÃO,ARAGUANÃ,210087,-45.6687944761006,-2.94912562327705
2515,MARANHÃO,ARAIOSES,210090,-41.8991394498654,-2.88925584643306
2530,MARANHÃO,ARAME,210095,-46.0136362778351,-4.886081505
2561,MARANHÃO,ARARI,210100,-44.7788346547106,-3.45917097011381
2569,MARANHÃO,AXIXÁ,210110,-44.0545858090773,-2.83779683713212
2582,MARANHÃO,BACABAL,210120,-44.7815559640891,-4.23152462978051
2605,MARANHÃO,BACABEIRA,210125,-44.3154229865671,-2.98582477877569
2613,MARANHÃO,BACURI,210130,-45.1373489396265,-1.72404631847323
2619,MARANHÃO,BACURITUBA,210135,-44.7357420061579,-2.71087197652061
2621,MARANHÃO,BALSAS,210140,-46.0389926733405,-7.53116999024552
2625,MARANHÃO,BARÃO DE GRAJAÚ,210150,-43.0264526994269,-6.75895520558046
2628,MARANHÃO,BARRA DO CORDA,210160,-45.239011016111,-5.5083395
2682,MARANHÃO,BARREIRINHAS,210170,-42.8278025132041,-2.75008594875811
2697,MARANHÃO,BELÁGUA,210173,-43.510061642741,-3.15677222752965
2699,MARANHÃO,BELA VISTA DO MARANHÃO,210177,-45.2482458781849,-3.73773324990828
2707,MARANHÃO,BENEDITO LEITE,210180,-44.5598567990095,-7.2187997953852
2709,MARANHÃO,BEQUIMÃO,210190,-44.7857301568673,-2.4620629950811
2718,MARANHÃO,BERNARDO DO MEARIM,210193,-44.7643231034878,-4.63028749079229
2722,MARANHÃO,BOA VISTA DO GURUPI,210197,-46.2987100525274,-1.79329613579879
2726,MARANHÃO,BOM JARDIM,210200,-45.6018893890511,-3.54416097785572
2754,MARANHÃO,BOM JESUS DAS SELVAS,210203,-46.8532412231489,-4.48996835310692
2768,MARANHÃO,BOM LUGAR,210207,-45.0311078563238,-4.37550960146424
2782,MARANHÃO,BREJO,210210,-42.7508478268196,-3.679178
2792,MARANHÃO,BREJO DE AREIA,210215,-45.5820952717813,-4.33062989749501
2795,MARANHÃO,BURITI,210220,-42.9251061777803,-3.9455715
2800,MARANHÃO,BURITI BRAVO,210230,-43.8356215415106,-5.83528813214674
2803,MARANHÃO,BURITICUPU,210232,-46.451495319051,-4.32594772630155
2827,MARANHÃO,BURITIRANA,210235,-47.0172250932177,-5.58891514171156
2839,MARANHÃO,CACHOEIRA GRANDE,210237,-44.0596850157832,-2.93192103905761
2843,MARANHÃO,CAJAPIÓ,210240,-44.6733771645862,-2.88288220315752
2845,MARANHÃO,CAJARI,210250,-45.0079653349663,-3.32386883091692
2852,MARANHÃO,CAMPESTRE DO MARANHÃO,210255,-47.3676328633342,-6.16471664583519
2855,MARANHÃO,CÂNDIDO MENDES,210260,-45.7372683655917,-1.453889108528
2864,MARANHÃO,CANTANHEDE,210270,-44.381816135839,-3.62836431187274
2866,MARANHÃO,CAPINZAL DO NORTE,210275,-44.3304362519955,-4.7212453887722
2870,MARANHÃO,CAROLINA,210280,-47.4700918028279,-7.33078300523913
2873,MARANHÃO,CARUTAPERA,210290,-46.023150834605,-1.200602
2879,MARANHÃO,CAXIAS,210300,-43.3585394285192,-4.86167499015957
2899,MARANHÃO,CEDRAL,210310,-44.5307895278055,-1.99791592557159
2906,MARANHÃO,CENTRAL DO MARANHÃO,210312,-44.8318437024986,-2.19131390761779
2909,MARANHÃO,CENTRO DO GUILHERME,210315,-46.0399601131872,-2.4569850818082
2913,MARANHÃO,CENTRO NOVO DO MARANHÃO,210317,-46.1284089549781,-2.14429169855839
2918,MARANHÃO,CHAPADINHA,210320,-43.361120781752,-3.74002452
2923,MARANHÃO,CIDELÂNDIA,210325,-47.7842327756716,-5.17742104721159
2935,MARANHÃO,CODÓ,210330,-43.8860802350324,-4.45133750014621
2952,MARANHÃO,COELHO NETO,210340,-43.0140136155495,-4.25473750013981
2958,MARANHÃO,COLINAS,210350,-44.2497802305352,-6.02736552019732
2968,MARANHÃO,CONCEIÇÃO DO LAGO-AÇU,210355,-44.9030159051796,-3.84111845785575
2973,MARANHÃO,COROATÁ,210360,-44.1255992014644,-4.128976
2980,MARANHÃO,CURURUPU,210370,-44.8677616169761,-1.8255207812193
2993,MARANHÃO,DAVINÓPOLIS,210375,-47.4049963875281,-5.53445621610635
2998,MARANHÃO,DOM PEDRO,210380,-44.4400099109689,-5.03844763516531
3009,MARANHÃO,DUQUE BACELAR,210390,-42.9441802036073,-4.14781909711357
3015,MARANHÃO,ESPERANTINÓPOLIS,210400,-44.8860686990188,-4.87030089747643
3026,MARANHÃO,ESTREITO,210405,-47.4478829861377,-6.56808498021472
3035,MARANHÃO,FEIRA NOVA DO MARANHÃO,210407,-46.6873552159638,-6.96313554062729
3038,MARANHÃO,FERNANDO FALCÃO,210408,-44.9107074022131,-6.154978462916
3042,MARANHÃO,FORMOSA DA SERRA NEGRA,210409,-46.1863570068861,-6.43530410561392
3043,MARANHÃO,FORTALEZA DOS NOGUEIRAS,210410,-46.1855575419836,-6.9659260874923
3044,MARANHÃO,FORTUNA,210420,-44.1606284272259,-5.73622413247702
3049,MARANHÃO,GODOFREDO VIANA,210430,-45.7717548080523,-1.40980018673278
3058,MARANHÃO,GONÇALVES DIAS,210440,-44.3059065359375,-5.14395556946104
3074,MARANHÃO,GOVERNADOR ARCHER,210450,-44.2757565261253,-5.02538782392684
3079,MARANHÃO,GOVERNADOR EDISON LOBÃO,210455,-47.3689358390373,-5.74741173851254
3084,MARANHÃO,GOVERNADOR EUGÊNIO BARROS,210460,-44.2469626460204,-5.32249100152954
3100,MARANHÃO,GOVERNADOR LUIZ ROCHA,210462,-44.0708873355169,-5.47286468491781
3105,MARANHÃO,GOVERNADOR NEWTON BELLO,210465,-45.6745017970092,-3.42970471990357
3116,MARANHÃO,GOVERNADOR NUNES FREIRE,210467,-45.8814811327942,-2.13496236
3128,MARANHÃO,GRAÇA ARANHA,210470,-44.33579125992,-5.40482121305463
3134,MARANHÃO,GRAJAÚ,210480,-46.1423956359934,-5.81854843133104
3175,MARANHÃO,GUIMARÃES,210490,-44.5977464563371,-2.13507715838452
3183,MARANHÃO,HUMBERTO DE CAMPOS,210500,-43.4650921443146,-2.59122397226084
3194,MARANHÃO,ICATU,210510,-44.06584846864,-2.77482786309925
3206,MARANHÃO,IGARAPÉ DO MEIO,210515,-45.1833277021706,-3.63670852186543
3216,MARANHÃO,IGARAPÉ GRANDE,210520,-44.8674033458603,-4.66085380623745
3221,MARANHÃO,IMPERATRIZ,210530,-47.4798108057682,-5.52652402518114
3236,MARANHÃO,ITAIPAVA DO GRAJAÚ,210535,-45.792682503469,-5.1445822617698
3253,MARANHÃO,ITAPECURU MIRIM,210540,-44.354263390434,-3.39904548011184
3267,MARANHÃO,ITINGA DO MARANHÃO,210542,-47.5279099637574,-4.45500399844588
3276,MARANHÃO,JATOBÁ,210545,-44.2199147698158,-5.81966693677504
3283,MARANHÃO,JENIPAPO DOS VIEIRAS,210547,-45.6333791074203,-5.36942492643339
3299,MARANHÃO,JOÃO LISBOA,210550,-47.4050361497684,-5.45366294155917
3305,MARANHÃO,JOSELÂNDIA,210560,-44.6991525645005,-4.97269332894745
3315,MARANHÃO,JUNCO DO MARANHÃO,210565,-46.0707260732137,-1.87460959750276
3317,MARANHÃO,LAGO DA PEDRA,210570,-45.1258913559145,-4.564744515
3331,MARANHÃO,LAGO DO JUNCO,210580,-45.0513443921165,-4.60764321768366
3341,MARANHÃO,LAGO VERDE,210590,-44.9376352319942,-4.03871129527666
3351,MARANHÃO,LAGOA DO MATO,210592,-43.5275591165627,-6.04527729657082
3355,MARANHÃO,LAGO DOS RODRIGUES,210594,-44.9764423255877,-4.61237577693148
3362,MARANHÃO,LAGOA GRANDE DO MARANHÃO,210596,-45.3906142793613,-4.99312373713713
3367,MARANHÃO,LAJEADO NOVO,210598,-47.0324475171004,-6.19160922666686
3371,MARANHÃO,LIMA CAMPOS,210600,-44.4693403292236,-4.51704598721753
3373,MARANHÃO,LORETO,210610,-45.1392416375273,-7.09445416538222
3376,MARANHÃO,LUÍS DOMINGUES,210620,-45.8953319920784,-1.32546024435309
3379,MARANHÃO,MAGALHÃES DE ALMEIDA,210630,-42.2015066913751,-3.3966676742208
3387,MARANHÃO,MARACAÇUMÉ,210632,-45.9586390371679,-2.05616454951514
3392,MARANHÃO,MARAJÁ DO SENA,210635,-45.4572376525781,-4.62031332412411
3398,MARANHÃO,MARANHÃOZINHO,210637,-45.8556114548668,-2.235616992076
3404,MARANHÃO,MATA ROMA,210640,-43.1203894235718,-3.61904550989372
3408,MARANHÃO,MATINHA,210650,-45.0364289401062,-3.09840003
3416,MARANHÃO,MATÕES,210660,-43.201208282913,-5.52246501943405
3426,MARANHÃO,MATÕES DO NORTE,210663,-44.5502445069402,-3.62751878021672
3430,MARANHÃO,MILAGRES DO MARANHÃO,210667,-42.6107528325103,-3.58220664139805
3434,MARANHÃO,MIRADOR,210670,-44.3626097938789,-6.37756569538775
3442,MARANHÃO,MIRANDA DO NORTE,210675,-44.5842756917321,-3.56264477442983
3447,MARANHÃO,MIRINZAL,210680,-44.7857559864783,-2.06422419159107
3452,MARANHÃO,MONÇÃO,210690,-45.2475846706441,-3.49393248
3473,MARANHÃO,MONTES ALTOS,210700,-47.0704395080146,-5.82856250416417
3478,MARANHÃO,MORROS,210710,-44.0445445431756,-2.86147895308791
3483,MARANHÃO,NINA RODRIGUES,210720,-43.9044847603497,-3.46246428944702
3490,MARANHÃO,NOVA COLINAS,210725,-46.2593252229153,-7.12056600356251
3492,MARANHÃO,NOVA IORQUE,210730,-44.0486267271013,-6.73320330579158
3493,MARANHÃO,NOVA OLINDA DO MARANHÃO,210735,-45.7045360408348,-2.79988654406012
3497,MARANHÃO,OLHO D'ÁGUA DAS CUNHÃS,210740,-45.1195796205,-4.13727592980541
3504,MARANHÃO,OLINDA NOVA DO MARANHÃO,210745,-45.0032353744727,-2.99747761540954
3508,MARANHÃO,PAÇO DO LUMIAR,210750,-44.0986923548404,-2.528063
3519,MARANHÃO,PALMEIRÂNDIA,210760,-44.9044638923101,-2.64777427826389
3526,MARANHÃO,PARAIBANO,210770,-43.9857620488226,-6.43182541413892
3529,MARANHÃO,PARNARAMA,210780,-43.0904013534701,-5.6844671764059
3549,MARANHÃO,PASSAGEM FRANCA,210790,-43.781745225862,-6.17399442555871
3555,MARANHÃO,PASTOS BONS,210800,-44.0886025133719,-6.60402773206398
3561,MARANHÃO,PAULINO NEVES,210805,-42.5454239809373,-2.71820598982708
3564,MARANHÃO,PAULO RAMOS,210810,-45.2399800047299,-4.44795676593636
3575,MARANHÃO,PEDREIRAS,210820,-44.6037348763271,-4.56935068809905
3581,MARANHÃO,PEDRO DO ROSÁRIO,210825,-45.3464537341415,-2.96811467267822
3592,MARANHÃO,PENALVA,210830,-45.1764616887688,-3.29323331776922
3599,MARANHÃO,PERI MIRIM,210840,-44.8502907000589,-2.57305464850608
3603,MARANHÃO,PERITORÓ,210845,-44.3258535239149,-4.37022511765711
3614,MARANHÃO,PINDARÉ-MIRIM,210850,-45.3468679178433,-3.60550057491389
3624,MARANHÃO,PINHEIRO,210860,-45.0839266012937,-2.5227405
3629,MARANHÃO,PIO XII,210870,-45.169960388665,-3.88758753012782
3638,MARANHÃO,PIRAPEMAS,210880,-44.2282808838415,-3.72532906611683
3642,MARANHÃO,POÇÃO DE PEDRAS,210890,-44.9515514003151,-4.75002521124495
3651,MARANHÃO,PORTO FRANCO,210900,-47.3821649019193,-6.35418186391414
3653,MARANHÃO,PORTO RICO DO MARANHÃO,210905,-44.5837478895568,-1.85722321484413
3659,MARANHÃO,PRESIDENTE DUTRA,210910,-44.4929188624246,-5.28237425775883
3671,MARANHÃO,PRESIDENTE JUSCELINO,210920,-44.0767794214185,-2.92822924614923
3680,MARANHÃO,PRESIDENTE MÉDICI,210923,-45.8207086475539,-2.38366404653914
3683,MARANHÃO,PRESIDENTE SARNEY,210927,-45.3713022606449,-2.59553055990599
3689,MARANHÃO,PRESIDENTE VARGAS,210930,-44.0334018673342,-3.40201152220656
3694,MARANHÃO,PRIMEIRA CRUZ,210940,-43.4424433046987,-2.51058317196358
3704,MARANHÃO,RAPOSA,210945,-44.1025161642031,-2.41507490262868
3705,MARANHÃO,RIACHÃO,210950,-46.6233501429074,-7.36456500024021
3709,MARANHÃO,RIBAMAR FIQUENE,210955,-47.3834777870799,-5.93382285881857
3712,MARANHÃO,ROSÁRIO,210960,-44.2475185952615,-2.941543035
3719,MARANHÃO,SAMBAÍBA,210970,-45.3442031980139,-7.13835089749796
3720,MARANHÃO,SANTA FILOMENA DO MARANHÃO,210975,-44.5637140401312,-5.4997668067221
3726,MARANHÃO,SANTA HELENA,210980,-45.3051611932379,-2.23453250892676
3732,MARANHÃO,SANTA INÊS,210990,-45.3782724523024,-3.65857452
3739,MARANHÃO,SANTA LUZIA,211000,-45.6650117249372,-3.968391465
3770,MARANHÃO,SANTA LUZIA DO PARUÁ,211003,-45.7764615615901,-2.54616147481491
3776,MARANHÃO,SANTA QUITÉRIA DO MARANHÃO,211010,-42.5628730097352,-3.49848499511509
3780,MARANHÃO,SANTA RITA,211020,-44.3199480818757,-3.13411676567102
3786,MARANHÃO,SANTANA DO MARANHÃO,211023,-42.4007677571893,-3.11306834278169
3792,MARANHÃO,SANTO AMARO DO MARANHÃO,211027,-43.2552849422448,-2.5027211989687
3798,MARANHÃO,SANTO ANTÔNIO DOS LOPES,211030,-44.3614474338019,-4.87381957559703
3807,MARANHÃO,SÃO BENEDITO DO RIO PRETO,211040,-43.5299918701629,-3.33276600373026
3809,MARANHÃO,SÃO BENTO,211050,-44.8283451799242,-2.6970075
3815,MARANHÃO,SÃO BERNARDO,211060,-42.4230096609141,-3.36543651011074
3830,MARANHÃO,SÃO DOMINGOS DO AZEITÃO,211065,-44.6504239102536,-6.80442500975138
3832,MARANHÃO,SÃO DOMINGOS DO MARANHÃO,211070,-44.3928792568666,-5.5656420001824
3853,MARANHÃO,SÃO FÉLIX DE BALSAS,211080,-44.8114476614751,-7.08468515424976
3855,MARANHÃO,SÃO FRANCISCO DO BREJÃO,211085,-47.3911373985947,-5.13020078716627
3861,MARANHÃO,SÃO FRANCISCO DO MARANHÃO,211090,-42.8653217275577,-6.2527979166509
3867,MARANHÃO,SÃO JOÃO BATISTA,211100,-44.8117618530648,-2.95333291245805
3870,MARANHÃO,SÃO JOÃO DO CARÚ,211102,-46.2549254827263,-3.56080340686086
3878,MARANHÃO,SÃO JOÃO DO PARAÍSO,211105,-47.0506104204952,-6.46622228636398
3883,MARANHÃO,SÃO JOÃO DO SOTER,211107,-43.8181817951061,-5.11573926436997
3895,MARANHÃO,SÃO JOÃO DOS PATOS,211110,-43.7029101657958,-6.4982081521098
3897,MARANHÃO,SÃO JOSÉ DE RIBAMAR,211120,-44.0575481150532,-2.55585852
3905,MARANHÃO,SÃO JOSÉ DOS BASÍLIOS,211125,-44.5824465175581,-5.04868724515117
3914,MARANHÃO,SÃO LUÍS,211130,-44.2979185642444,-2.53188598508339
3920,MARANHÃO,SÃO LUÍS GONZAGA DO MARANHÃO,211140,-44.6627084964498,-4.37391849056593
3930,MARANHÃO,SÃO MATEUS DO MARANHÃO,211150,-44.4685628110946,-4.03455051013261
3937,MARANHÃO,SÃO PEDRO DA ÁGUA BRANCA,211153,-48.4236235936456,-5.08891099740741
3939,MARANHÃO,SÃO PEDRO DOS CRENTES,211157,-46.5325803473698,-6.82855564083834
3940,MARANHÃO,SÃO RAIMUNDO DAS MANGABEIRAS,211160,-45.4848314302202,-7.02696265716848
3943,MARANHÃO,SÃO RAIMUNDO DO DOCA BEZERRA,211163,-45.0841627902783,-5.10318184489716
3949,MARANHÃO,SÃO ROBERTO,211167,-44.9919011592934,-5.01736688238089
3955,MARANHÃO,SÃO VICENTE FERRER,211170,-44.8869045766146,-2.89073106437795
3958,MARANHÃO,SATUBINHA,211172,-45.2336295762481,-4.03573549481028
